*  0  1  2  3  4   5   6   7   8   9   10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70  71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90  91  92  93  94  95  96  97  98  99
26  1.45793725484282  1.4142135623731  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479093  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078458  0.49737977432971  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128608  0.188216626637029  0.125581039058627  0.0628215181562566  0.0  0.0628215181562567  0.125581039058627  0.188216626637029  0.250666467128609  0.312868930080462  0.374762629171449  0.436286482793085  0.49737977432971  0.557982212078458  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130145  0.907980999479094  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.41421356237309  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.6180339887499  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  
27  1.50022213926092  1.45793725484282  1.4142135623731  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479094  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078459  0.49737977432971  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128609  0.188216626637029  0.125581039058627  0.0628215181562567  0.0  0.0628215181562567  0.125581039058627  0.188216626637029  0.250666467128608  0.312868930080462  0.374762629171449  0.436286482793085  0.497379774329709  0.557982212078458  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130145  0.907980999479093  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.41421356237309  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  
28  1.54102648555158  1.50022213926092  1.45793725484282  1.4142135623731  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479094  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078459  0.49737977432971  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128609  0.188216626637029  0.125581039058627  0.0628215181562567  0.0  0.0628215181562565  0.125581039058627  0.188216626637028  0.250666467128608  0.312868930080462  0.374762629171449  0.436286482793085  0.497379774329709  0.557982212078458  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130145  0.907980999479094  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.41421356237309  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  
29  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.41421356237309  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479094  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078459  0.49737977432971  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128609  0.188216626637029  0.125581039058627  0.0628215181562565  0.0  0.0628215181562567  0.125581039058627  0.188216626637029  0.250666467128609  0.312868930080462  0.374762629171449  0.436286482793085  0.49737977432971  0.557982212078459  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130145  0.907980999479094  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.4142135623731  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  
30  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.4142135623731  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479094  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078459  0.49737977432971  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128609  0.188216626637029  0.125581039058627  0.0628215181562567  0.0  0.0628215181562565  0.125581039058627  0.188216626637029  0.250666467128609  0.312868930080462  0.374762629171449  0.436286482793085  0.49737977432971  0.557982212078459  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130145  0.907980999479094  0.96350734820343  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.4142135623731  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  
31  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.41421356237309  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479093  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078458  0.49737977432971  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128608  0.188216626637028  0.125581039058627  0.0628215181562565  0.0  0.0628215181562566  0.125581039058627  0.188216626637029  0.250666467128608  0.312868930080462  0.374762629171449  0.436286482793085  0.49737977432971  0.557982212078458  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130146  0.907980999479093  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.4142135623731  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  
32  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.4142135623731  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.96350734820343  0.907980999479093  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078459  0.49737977432971  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128608  0.188216626637029  0.125581039058627  0.0628215181562566  0.0  0.0628215181562567  0.125581039058627  0.188216626637028  0.250666467128608  0.312868930080462  0.374762629171449  0.436286482793085  0.497379774329709  0.557982212078458  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130145  0.907980999479093  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.41421356237309  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  
33  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.4142135623731  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479094  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078459  0.49737977432971  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128609  0.188216626637029  0.125581039058627  0.0628215181562567  0.0  0.0628215181562567  0.125581039058626  0.188216626637028  0.250666467128608  0.312868930080462  0.374762629171449  0.436286482793085  0.497379774329709  0.557982212078458  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130145  0.907980999479094  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.4142135623731  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  
34  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.6180339887499  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.4142135623731  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479094  0.851558583130146  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078459  0.49737977432971  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128609  0.188216626637029  0.125581039058627  0.0628215181562567  0.0  0.0628215181562562  0.125581039058626  0.188216626637028  0.250666467128608  0.312868930080462  0.374762629171449  0.436286482793085  0.497379774329709  0.557982212078458  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130145  0.907980999479094  0.96350734820343  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.4142135623731  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.9518335238775  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  
35  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.41421356237309  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.96350734820343  0.907980999479093  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078458  0.497379774329709  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128608  0.188216626637028  0.125581039058626  0.0628215181562562  0.0  0.0628215181562567  0.125581039058627  0.188216626637029  0.250666467128609  0.312868930080462  0.374762629171449  0.436286482793085  0.49737977432971  0.557982212078459  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130146  0.907980999479094  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.4142135623731  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  
36  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.41421356237309  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479094  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078458  0.497379774329709  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128608  0.188216626637028  0.125581039058626  0.0628215181562567  0.0  0.0628215181562567  0.125581039058627  0.188216626637029  0.250666467128608  0.312868930080462  0.374762629171449  0.436286482793085  0.49737977432971  0.557982212078459  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130145  0.907980999479094  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.4142135623731  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.6180339887499  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  
37  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.4142135623731  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479093  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078458  0.49737977432971  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128608  0.188216626637028  0.125581039058627  0.0628215181562567  0.0  0.0628215181562567  0.125581039058627  0.188216626637028  0.250666467128608  0.312868930080462  0.374762629171449  0.436286482793085  0.49737977432971  0.557982212078458  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130145  0.907980999479093  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.41421356237309  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  
38  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.4142135623731  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479094  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078459  0.49737977432971  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128608  0.188216626637029  0.125581039058627  0.0628215181562567  0.0  0.0628215181562566  0.125581039058626  0.188216626637028  0.250666467128608  0.312868930080462  0.374762629171449  0.436286482793085  0.497379774329709  0.557982212078458  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130145  0.907980999479094  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.41421356237309  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  
39  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.4142135623731  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479094  0.851558583130146  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078459  0.49737977432971  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128609  0.188216626637029  0.125581039058627  0.0628215181562566  0.0  0.0628215181562562  0.125581039058626  0.188216626637028  0.250666467128608  0.312868930080462  0.374762629171449  0.436286482793085  0.497379774329709  0.557982212078459  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130145  0.907980999479094  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.41421356237309  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  1.90211303259031  
40  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.41421356237309  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.96350734820343  0.907980999479093  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078458  0.497379774329709  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128608  0.188216626637028  0.125581039058626  0.0628215181562562  0.0  0.0628215181562567  0.125581039058627  0.188216626637029  0.250666467128609  0.312868930080462  0.374762629171449  0.436286482793085  0.49737977432971  0.557982212078459  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130146  0.907980999479094  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.4142135623731  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  1.92058737135389  
41  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.41421356237309  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479094  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078458  0.497379774329709  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128608  0.188216626637028  0.125581039058626  0.0628215181562567  0.0  0.0628215181562567  0.125581039058627  0.188216626637029  0.250666467128609  0.312868930080462  0.374762629171449  0.436286482793085  0.49737977432971  0.557982212078459  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130146  0.907980999479094  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.4142135623731  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  1.93716632225726  
42  1.93716632225726  1.92058737135389  1.90211303259031  1.88176153790845  1.8595529717765  1.83550925136796  1.80965410493204  1.78201304837674  1.75261336008773  1.72148405400789  1.68865585100403  1.65416114854912  1.61803398874989  1.58031002475138  1.54102648555158  1.50022213926092  1.45793725484282  1.41421356237309  1.36909421185738  1.3226237306473  1.27484797949738  1.22581410730595  1.17557050458495  1.12416675570426  1.07165358995799  1.01808283150074  0.963507348203431  0.907980999479093  0.851558583130145  0.794295781269561  0.736249105369356  0.677475840490583  0.618033988749895  0.557982212078458  0.497379774329709  0.436286482793085  0.374762629171449  0.312868930080462  0.250666467128608  0.188216626637028  0.125581039058627  0.0628215181562567  0.0  0.0628215181562567  0.125581039058627  0.188216626637029  0.250666467128608  0.312868930080462  0.374762629171449  0.436286482793085  0.49737977432971  0.557982212078458  0.618033988749895  0.677475840490583  0.736249105369356  0.794295781269561  0.851558583130146  0.907980999479093  0.963507348203431  1.01808283150074  1.07165358995799  1.12416675570426  1.17557050458495  1.22581410730595  1.27484797949738  1.3226237306473  1.36909421185738  1.41421356237309  1.45793725484282  1.50022213926092  1.54102648555158  1.58031002475138  1.61803398874989  1.65416114854912  1.68865585100403  1.72148405400789  1.75261336008773  1.78201304837674  1.80965410493204  1.83550925136796  1.8595529717765  1.88176153790845  1.90211303259031  1.92058737135389  1.93716632225726  1.95183352387749  1.96457450145738  1.97537668119028  1.98422940262896  1.99112392920616  1.99605345685654  1.99901312073146  2.0  1.99901312073146  1.99605345685654  1.99112392920616  1.98422940262896  1.97537668119028  1.96457450145738  1.95183352387749  
